bedrooms,bathrooms,squareFootage,yearBuilt,lotSize,propertyType,price,addressLine1,addressLine2,city,state,zipCode,status,daysOnMarket,latitude,longitude
3,2,2186,2021,12876,Single Family,455000,15201 Stone Church Dr,,Chesterfield,VA,23832,Active,8,37.36273,-77.67589
4,2.5,1752,1978,13024,Single Family,285000,3916 Bronholly Rd,,Chesterfield,VA,23832,Active,8,37.457647,-77.515464
4,2,1356,1987,23087,Single Family,289000,5023 S Wilconna Rd,,Chesterfield,VA,23832,Active,5,37.437359,-77.538548
4,3.5,3185,,,Single Family,699990,9107 Saxsawn Ln,,Chesterfield,VA,23832,Active,5,37.374501,-77.709569
2,3,1918,2017,5314,Townhouse,439900,7408 Kousa Dr,,Chesterfield,VA,23832,Active,5,37.405393,-77.692022
5,4.5,3477,2022,,Single Family,734990,16101 Cambian Ln,,Chesterfield,VA,23832,Active,5,37.377298,-77.708417
5,4,3690,2022,,Single Family,724990,9106 Saxsawn Ln,,Chesterfield,VA,23832,Active,5,37.374912,-77.709096
4,3,3051,2022,,Single Family,644990,9219 Saxsawn Ln,,Chesterfield,VA,23832,Active,4,37.376828,-77.711083
5,4.5,3703,2022,,Single Family,696190,9236 Saxsawn Ln,,Chesterfield,VA,23832,Active,4,37.377194,-77.710319
5,2.5,3014,2005,136778,Single Family,599000,6201 Newbys Bridge Rd,,Chesterfield,VA,23832,Active,2,37.412032,-77.56145
2,2.5,2201,2022,,Townhouse,388950,7001 Dunton Rd,,Chesterfield,VA,23832,Active,2,37.403677,-77.705281
3,2.5,1714,2022,6490,Single Family,539970,9107 Widthby Rd,,Chesterfield,VA,23832,Active,1,37.380451,-77.704254
4,2,1668,1983,13939,Single Family,279999,8117 Valencia Rd,,Chesterfield,VA,23832,Active,1,37.438955,-77.543712
4,2.5,3812,2022,52054,Single Family,599990,13500 Beachcrest Ter,,Chesterfield,VA,23832,Active,59,37.372428,-77.652732
2,1.5,1228,1996,1568,Townhouse,190000,7029 Pine Orchard Ct,,Chesterfield,VA,23832,Active,4,37.382683,-77.510572
4,3.5,2001,1978,15856,Single Family,318500,7900 Millvale Rd,,Chesterfield,VA,23832,Active,26,37.442245,-77.5396
3,2.5,2745,2018,12402,Single Family,489900,8607 Centerline Dr,,Chesterfield,VA,23832,Active,5,37.381855,-77.691632
4,2.5,2841,2008,,Single Family,390000,6201 Kings Crest Dr,,Chesterfield,VA,23832,Active,29,37.42746,-77.515626
4,2.5,1800,1979,75925,Single Family,300000,10411 Ambridge Rd,,Chesterfield,VA,23832,Active,2,37.36454,-77.68295
4,2.5,2244,2015,13765,Single Family,353999,3924 Sunny Creek Dr,,Chesterfield,VA,23832,Inactive,106,37.454091,-77.527857
4,3.5,2944,2020,14706,Single Family,599950,16318 Crossfell Pl,,Chesterfield,VA,23832,Inactive,71,37.38374,-77.716161
4,3,2578,1976,12371,Single Family,340000,6910 Manning Rd,,Chesterfield,VA,23832,Inactive,58,37.457022,-77.523402
6,4,5046,1960,233046,Single Family,509950,6800 Belmont Rd,,Chesterfield,VA,23832,Inactive,10,37.445045,-77.522039
5,3,3204,2020,12445,Single Family,549950,8025 Hartridge Dr,,Chesterfield,VA,23832,Inactive,22,37.38843,-77.693612
4,2.5,2336,1993,13678,Single Family,354900,7637 Centerbrook Ln,,Chesterfield,VA,23832,Inactive,10,37.425958,-77.535692
5,4,3060,2017,13504,Single Family,761906,8504 Glen Royal Dr,,Chesterfield,VA,23832,Inactive,42,37.380923,-77.713699
4,2.5,2391,2000,10846,Single Family,349950,7806 Mill River Ln,,Chesterfield,VA,23832,Inactive,19,37.427083,-77.539445
3,2.5,2424,2022,,Condo,390458,14435 Hancock Towns 10 Dr,Unit G,Chesterfield,VA,23832,Inactive,116,37.399464,-77.673646
3,2.5,2305,2021,7575,Single Family,519000,8818 Fishers Green Ct,,Chesterfield,VA,23832,Inactive,95,37.378218,-77.700132
4,3.5,3133,2016,15464,Single Family,530000,9107 Cascade Creek Ln,,Chesterfield,VA,23832,Inactive,62,37.419,-77.543614
3,2.5,2076,2007,2919,Townhouse,314950,6332 Eagles Crest Ln,,Chesterfield,VA,23832,Inactive,35,37.371566,-77.495128
4,2.5,1932,1976,11718,Single Family,340000,6930 Manning Rd,,Chesterfield,VA,23832,Inactive,98,37.456891,-77.523948
5,3.5,4466,2003,14462,Single Family,548000,12213 Hampton Valley Ct,,Chesterfield,VA,23832,Inactive,59,37.388702,-77.709693
4,2.5,2218,2001,11326,Single Family,375000,6413 Mill River Trce,,Chesterfield,VA,23832,Inactive,27,37.42535,-77.540266
5,3.5,3173,1989,38638,Single Family,460000,10330 Christina Rd,,Chesterfield,VA,23832,Inactive,19,37.369243,-77.606834
3,2,1556,1981,12937,Single Family,285000,7413 Drexelbrook Rd,,Chesterfield,VA,23832,Inactive,14,37.438915,-77.532419
4,2.5,2451,1995,10585,Single Family,399000,14401 Old Bond St,,Chesterfield,VA,23832,Inactive,13,37.393584,-77.66698
3,2,1219,1992,13504,Single Family,245000,9902 Oldbern Ct,,Chesterfield,VA,23832,Inactive,11,37.375157,-77.497204
5,3.5,3172,2005,8886,Single Family,430000,9214 Scotts Bluff Ct,,Chesterfield,VA,23832,Inactive,11,37.422284,-77.544393
5,3.5,4379,2003,12850,Single Family,549950,12224 Hampton Valley Ct,,Chesterfield,VA,23832,Inactive,50,37.38938,-77.709676
3,1.5,1113,1986,8756,Single Family,235000,10307 Ridgerun Rd,,Chesterfield,VA,23832,Inactive,49,37.421592,-77.585371
3,2.5,1801,2018,9814,Single Family,366000,5885 Heathers Crossing Dr,,Chesterfield,VA,23832,Inactive,8,37.43375,-77.509987
4,3,2870,2019,26097,Single Family,428500,10331 Sandy Ridge Dr,,Chesterfield,VA,23832,Inactive,8,37.416585,-77.600963
3,2,1188,1979,29359,Single Family,185000,3202 Able Ter,,Chesterfield,VA,23832,Inactive,8,37.462509,-77.529696
3,1.5,1456,1959,35501,Single Family,212500,7019 And 7025 Fairpines Rd,,Chesterfield,VA,23832,Inactive,9,37.436174,-77.523739
4,2.5,1896,1986,82764,Single Family,417500,12911 Blue Stack Ct,,Chesterfield,VA,23832,Inactive,13,37.373299,-77.628153
3,2.5,2064,2012,15290,Single Family,380000,5108 Parrish Creek Ct,,Chesterfield,VA,23832,Inactive,10,37.415293,-77.60559
3,2,1344,1991,10019,Single Family,274950,10113 Holly Trace Ct,,Chesterfield,VA,23832,Inactive,9,37.375894,-77.493865
3,2,1110,1985,8494,Single Family,250000,6806 Fairpines Rd,,Chesterfield,VA,23832,Inactive,69,37.436781,-77.519737
4,3.5,2544,2019,7714,Single Family,574950,15736 Fishers Green Dr,,Chesterfield,VA,23832,Inactive,47,37.379953,-77.701285
4,2,1296,1987,10890,Single Family,319949,10407 Sarata Ln,,Chesterfield,VA,23832,Inactive,13,37.419621,-77.589057
4,2.5,2204,1993,22433,Single Family,329999,4500 Boones Trail Ter,,Chesterfield,VA,23832,Inactive,101,37.442582,-77.552997
4,3,2214,2019,14183,Single Family,470000,15313 Spiral Pl,,Chesterfield,VA,23832,Inactive,31,37.38589,-77.694924
4,2.5,2232,1978,19733,Single Family,349950,9739 Pampas Dr,,Chesterfield,VA,23832,Inactive,10,37.378593,-77.515761
3,2,1300,1984,12110,Single Family,250000,7731 Drexelbrook Rd,,Chesterfield,VA,23832,Inactive,10,37.437216,-77.527528
4,2.5,1849,1973,14941,Single Family,345000,6611 Welch Dr,,Chesterfield,VA,23832,Inactive,63,37.458374,-77.517975
5,3.5,3773,1998,21301,Single Family,634950,8224 Hampton Glen Dr,,Chesterfield,VA,23832,Inactive,33,37.391391,-77.701698
3,1.5,1424,1984,15507,Single Family,265000,5330 Rollingway Rd,,Chesterfield,VA,23832,Inactive,11,37.418364,-77.594653
4,2.5,1812,1991,14201,Single Family,324950,11112 Poachers Run,,Chesterfield,VA,23832,Inactive,8,37.434766,-77.597754
4,3,1314,1989,14157,Single Family,289900,10924 Decoy Ln,,Chesterfield,VA,23832,Inactive,20,37.434273,-77.596712
4,2.5,2004,1978,16422,Single Family,249950,4323 Round Hill Dr,,Chesterfield,VA,23832,Inactive,15,37.448205,-77.529113
5,3,2264,1987,14418,Single Family,355000,6303 Old Wrexham Cir,,Chesterfield,VA,23832,Inactive,48,37.372974,-77.496372
4,2.5,2353,1989,13939,Single Family,349000,7600 Bakers Hill Rd,,Chesterfield,VA,23832,Inactive,11,37.428137,-77.53511
5,3,3323,2016,14505,Single Family,620000,15512 Talland Dr,,Chesterfield,VA,23832,Inactive,16,37.383296,-77.698681
5,3,2540,2022,,Single Family,429950,4807 Lancewood Rd,,Chesterfield,VA,23832,Inactive,349,37.439819,-77.529349
3,2,1260,1985,22346,Single Family,260000,7218 Drexelbrook Rd,,Chesterfield,VA,23832,Inactive,23,37.44109,-77.528813
3,2.5,1567,2020,,Townhouse,319900,4444 Braden Woods Dr,Unit 4444,Chesterfield,VA,23832,Inactive,17,37.43342,-77.586873
3,2.5,1713,1989,39945,Single Family,309900,5010 Tulip Oak Rd,,Chesterfield,VA,23832,Inactive,38,37.438063,-77.535698
4,2.5,2424,2020,13068,Single Family,475000,8219 Spiral Dr,,Chesterfield,VA,23832,Inactive,9,37.387546,-77.694108
4,2,1574,1989,19471,Single Family,290000,7505 Brightridge Rd,,Chesterfield,VA,23832,Inactive,10,37.435834,-77.536844
5,5,5111,1981,99752,Single Family,558000,6704 Belmont Rd,,Chesterfield,VA,23832,Inactive,105,37.445394,-77.524401
4,2.5,2304,2002,39988,Single Family,449950,12231 Tavern Hill Ct,,Chesterfield,VA,23832,Inactive,14,37.391096,-77.619892
4,2.5,2816,1991,15594,Single Family,425000,14607 Houghton St,,Chesterfield,VA,23832,Inactive,13,37.390423,-77.672524
4,2.5,2208,1994,9278,Single Family,360000,7607 Bakers Hill Rd,,Chesterfield,VA,23832,Inactive,46,37.427873,-77.536138
5,4.5,3402,2019,12105,Single Family,610000,16413 Aklers Ct,,Chesterfield,VA,23832,Inactive,11,37.381897,-77.717634
4,2.5,2756,2017,13477,Single Family,524950,8500 Hartridge Dr,,Chesterfield,VA,23832,Inactive,10,37.383568,-77.697642
5,4.5,3563,2003,13721,Single Family,679000,12306 Hampton Valley Pl,,Chesterfield,VA,23832,Inactive,221,37.389497,-77.711066
4,3.5,3675,1996,33236,Single Family,599000,9901 Summerford Ct,,Chesterfield,VA,23832,Inactive,77,37.369961,-77.671134
4,3.5,3804,2022,48744,Single Family,649990,10525 Beachcrest Ct,,Chesterfield,VA,23832,Inactive,19,37.371544,-77.648345
5,4,3590,2005,15115,Single Family,500000,8107 Hampton Meadows Ln,,Chesterfield,VA,23832,Inactive,69,37.390558,-77.712705
4,2.5,2304,1985,30187,Single Family,349950,4550 Little Ridge Ln,,Chesterfield,VA,23832,Inactive,9,37.446956,-77.539036
3,3.5,2358,2022,,Townhouse,411100,6937 Dunton Rd,,Chesterfield,VA,23832,Inactive,55,37.403801,-77.705287
2,2,1725,1973,10716,Single Family,254900,6205 Gatesgreen Dr,,Chesterfield,VA,23832,Inactive,28,37.379331,-77.495121
4,2.5,2021,2005,13329,Single Family,372000,7125 Lake Caroline Dr,,Chesterfield,VA,23832,Inactive,47,37.423029,-77.518286
6,5,4768,,,Single Family,849990,9201 Saxsawn Ln,,Chesterfield,VA,23832,Inactive,17,37.376084,-77.711302
3,2.5,1536,1991,11718,Single Family,300000,10718 Timberun Rd,,Chesterfield,VA,23832,Inactive,25,37.425196,-77.593109
4,2.5,1543,1997,11718,Single Family,334777,7947 Featherchase Ter,,Chesterfield,VA,23832,Inactive,11,37.391602,-77.690381
3,2,1449,1997,11238,Single Family,330000,15025 Featherchase Dr,,Chesterfield,VA,23832,Inactive,9,37.391053,-77.689266
3,2.5,2496,2016,12301,Single Family,499000,8578 Amington Ln,,Chesterfield,VA,23832,Inactive,56,37.381407,-77.696173
3,3,2198,,,Condo,2650,6837 Leire Ln,,Chesterfield,VA,23832,Inactive,37,37.405598,-77.704871
3,2,1680,1978,95309,Single Family,369995,12600 Donegal Dr,,Chesterfield,VA,23832,Inactive,12,37.372314,-77.622649
4,2.5,2040,2004,10106,Single Family,345000,7830 Twisted Cedar Ter,,Chesterfield,VA,23832,Inactive,8,37.390752,-77.695101
4,2.5,1700,2002,7971,Single Family,315000,15131 Fernway Dr,,Chesterfield,VA,23832,Inactive,18,37.395915,-77.689626
3,2,1200,1980,19428,Single Family,270000,4743 Stirrup Cir,,Chesterfield,VA,23832,Inactive,18,37.441042,-77.544898
3,2,1200,1983,13155,Single Family,279999,4884 Wedgemere Rd,,Chesterfield,VA,23832,Inactive,15,37.440104,-77.540621
4,2.5,1768,1991,45738,Single Family,319900,9500 Raven Wing Dr,,Chesterfield,VA,23832,Inactive,13,37.386946,-77.624789
3,2,1139,1997,12415,Single Family,299000,7900 Featherchase Pl,,Chesterfield,VA,23832,Inactive,10,37.393746,-77.687713
4,3.5,2584,2019,16788,Single Family,514900,8319 Amington Ln,,Chesterfield,VA,23832,Inactive,8,37.387387,-77.692878
4,3.5,4017,2020,29172,Single Family,699000,16500 Crossfell Dr,,Chesterfield,VA,23832,Inactive,27,37.383762,-77.717176
4,3.5,2358,2022,,Townhouse,409550,6984 Leire Ln,,Chesterfield,VA,23832,Inactive,15,37.403172,-77.704911
4,3.5,3314,2013,12327,Single Family,575000,15837 Longlands Rd,,Chesterfield,VA,23832,Inactive,18,37.388131,-77.706344
4,2,1224,1985,10672,Single Family,269950,4718 Long Tom Ln,,Chesterfield,VA,23832,Inactive,12,37.441692,-77.550385
3,2.5,1888,1987,19689,Single Family,320000,6301 Old Wrexham Pl,,Chesterfield,VA,23832,Inactive,12,37.372161,-77.495553
4,2.5,1752,1989,11805,Single Family,319900,11101 Poachers Run,,Chesterfield,VA,23832,Inactive,11,37.434959,-77.598536
4,2,1904,1967,62726,Single Family,384500,10500 Spring Run Rd,,Chesterfield,VA,23832,Inactive,11,37.366875,-77.596039
4,3,1934,1986,17468,Single Family,310000,10804 Timberun Rd,,Chesterfield,VA,23832,Inactive,10,37.423387,-77.594562
3,1.5,980,1989,28401,Single Family,235000,10305 W Alberta Ct,,Chesterfield,VA,23832,Inactive,15,37.420924,-77.601616
3,2,1175,1987,14288,Single Family,249950,5020 Wilconna Rd,,Chesterfield,VA,23832,Inactive,11,37.437219,-77.539259
4,3,1606,1984,10542,Single Family,299900,3605 Welch Ct,,Chesterfield,VA,23832,Inactive,11,37.457697,-77.521442
3,2,1794,1976,20517,Single Family,284950,4502 Cordova Ln,,Chesterfield,VA,23832,Inactive,10,37.444815,-77.541667
3,3,2691,2022,,Single Family,547420,15831 Fishers Green Dr,,Chesterfield,VA,23832,Inactive,86,37.380041,-77.702691
4,2,1304,1991,9845,Single Family,249900,9905 Oldbern Ct,,Chesterfield,VA,23832,Inactive,10,37.37509,-77.496377
3,2.5,1500,1974,41818,Single Family,359950,12302 Birchlake Cir,,Chesterfield,VA,23832,Inactive,10,37.373959,-77.612141
4,2.5,2022,2013,12066,Single Family,449900,15107 Badestowe Dr,,Chesterfield,VA,23832,Inactive,21,37.386138,-77.690228
3,2,1624,1994,20212,Single Family,299950,5617 Obisque Dr,,Chesterfield,VA,23832,Inactive,18,37.433774,-77.525259
3,2,1350,2004,9322,Single Family,305000,7806 Twisted Cedar Ter,,Chesterfield,VA,23832,Inactive,11,37.391354,-77.695924
3,2.5,1314,1992,4661,Single Family,257000,7835 Halyard Ct,,Chesterfield,VA,23832,Inactive,20,37.393013,-77.684064
4,2.5,2530,1996,13416,Single Family,399000,8001 Ainsdale Ln,,Chesterfield,VA,23832,Inactive,11,37.396352,-77.66829
6,2.5,2600,1983,28619,Single Family,365000,7418 Drexelbrook Rd,,Chesterfield,VA,23832,Inactive,11,37.439023,-77.533328
3,2,2756,1976,100798,Single Family,275000,9900 Qualla Rd,,Chesterfield,VA,23832,Inactive,10,37.379614,-77.611599
4,2.5,2552,1997,16988,Single Family,390000,6101 Waterman Pl,,Chesterfield,VA,23832,Inactive,11,37.428733,-77.541627
6,4,3377,2001,11761,Single Family,600000,8116 Hampton Meadows Cir,,Chesterfield,VA,23832,Inactive,16,37.390032,-77.713213
3,2,1224,1981,19602,Single Family,229950,4101 Sussex Dr,,Chesterfield,VA,23832,Inactive,14,37.451486,-77.53978
4,2,1368,1984,13416,Single Family,249900,7613 Drexelbrook Rd,,Chesterfield,VA,23832,Inactive,10,37.436932,-77.530935
2,2,1256,1977,65035,Single Family,275000,12510 Donegal Dr,,Chesterfield,VA,23832,Inactive,9,37.372661,-77.619976
4,3,2845,2018,18239,Single Family,599950,8713 Turquoise Pl,,Chesterfield,VA,23832,Inactive,9,37.376789,-77.713174
4,2.5,2070,2000,8407,Single Family,349900,15106 Featherchase Dr,,Chesterfield,VA,23832,Inactive,9,37.391385,-77.689899
3,2,1200,1991,3572,Single Family,325000,14706 Inlet Ct,,Chesterfield,VA,23832,Inactive,20,37.398295,-77.684199
4,2.5,1962,2001,9540,Single Family,365000,7806 Winding Ash Ter,,Chesterfield,VA,23832,Inactive,13,37.394711,-77.692063
4,2,1368,1984,29577,Single Family,264950,7532 Robinwood Ct,,Chesterfield,VA,23832,Inactive,47,37.419302,-77.527296
3,2.5,1921,2020,5227,Townhouse,349000,10532 Braden Woods Ct,,Chesterfield,VA,23832,Inactive,17,37.432338,-77.586972
4,2.5,2420,2004,9975,Single Family,390000,5637 Burnage Ct,,Chesterfield,VA,23832,Inactive,63,37.414574,-77.583161
4,3,2534,2016,14810,Single Family,514995,8461 Timberstone Dr,,Chesterfield,VA,23832,Inactive,18,37.385191,-77.701626
4,3.5,3902,2000,16640,Single Family,549950,8200 Hampton Crest Cir,,Chesterfield,VA,23832,Inactive,24,37.397603,-77.69842
3,2,1425,1971,17511,Single Family,245000,6720 Welch Dr,,Chesterfield,VA,23832,Inactive,16,37.457635,-77.52012
3,1.5,1569,1973,12676,Single Family,249950,6308 Gatesgreen Dr,,Chesterfield,VA,23832,Inactive,42,37.380504,-77.497277
4,2.5,2432,1989,32670,Single Family,374950,5206 Alberta Ter,,Chesterfield,VA,23832,Inactive,19,37.41981,-77.602286
4,2.5,1900,1980,20343,Single Family,330000,4024 Litchfield Dr,,Chesterfield,VA,23832,Inactive,58,37.452251,-77.536126
5,4.5,3397,2019,12724,Single Family,640000,8472 Highmarker Ct,,Chesterfield,VA,23832,Inactive,11,37.381828,-77.713783
4,2.5,2658,1993,100188,Single Family,470000,8831 Jacobs Rd,,Chesterfield,VA,23832,Inactive,33,37.43221,-77.554309
4,2.5,4206,2004,,Single Family,389900,7007 Windy Creek Cir,,Chesterfield,VA,23832,Inactive,16,37.452083,-77.522998
4,3.5,2832,2017,12310,Single Family,509000,8400 Amington Ln,,Chesterfield,VA,23832,Inactive,44,37.386136,-77.693813
3,2.5,2046,2013,9845,Single Family,369950,5614 Qualla Farms Ct,,Chesterfield,VA,23832,Inactive,25,37.414259,-77.588137
5,3,2626,2006,11369,Single Family,380950,5400 Willow Grove Rd,,Chesterfield,VA,23832,Inactive,51,37.426145,-77.545608
6,4.5,3503,2018,12741,Single Family,595000,8113 Hartridge Dr,,Chesterfield,VA,23832,Inactive,16,37.387992,-77.69508
2,1,936,1983,21606,Single Family,225000,4801 Brickell Ln,,Chesterfield,VA,23832,Inactive,14,37.44185,-77.53913
3,1.5,1374,2006,196020,Single Family,285000,6720 Caribbean Ln,,Chesterfield,VA,23832,Inactive,13,37.464024,-77.521894
2,2.5,1550,2021,,Condo,329950,14617 Hancock Village St,,Chesterfield,VA,23832,Inactive,96,37.40088,-77.67539
3,2,1207,1989,10280,Single Family,239900,7617 Broadreach Dr,,Chesterfield,VA,23832,Inactive,11,37.397043,-77.682547
4,3.5,4020,2004,42253,Single Family,599999,13512 Pine Reach Dr,,Chesterfield,VA,23832,Inactive,12,37.364613,-77.64952
2,1.5,1224,1988,1960,Townhouse,195000,7003 W Fox Grn,,Chesterfield,VA,23832,Inactive,11,37.380585,-77.510056
3,2,1500,1972,35763,Single Family,251750,5539 Qualla Rd,,Chesterfield,VA,23832,Inactive,9,37.416086,-77.587726
3,2,1240,1996,12415,Single Family,299000,4506 Boones Trail Ter,,Chesterfield,VA,23832,Inactive,14,37.442315,-77.552728
3,3,2098,1982,19646,Single Family,340000,7448 Towchester Dr,,Chesterfield,VA,23832,Inactive,9,37.447833,-77.531841
3,2.5,1608,2016,17293,Single Family,299000,3913 Sunny Creek Dr,,Chesterfield,VA,23832,Inactive,55,37.4546,-77.527062
3,2,1188,1982,10803,Single Family,243000,3603 Stevens Wood Ct,,Chesterfield,VA,23832,Inactive,13,37.462973,-77.514743
4,2.5,2351,2005,14941,Single Family,375000,8337 Hunters Lk,Turn,Chesterfield,VA,23832,Inactive,9,37.438,-77.546436
4,2.5,2937,2005,15159,Single Family,430000,8412 Newbys Mill Dr,,Chesterfield,VA,23832,Inactive,8,37.436466,-77.547782
4,3,2515,2022,,Condo,394450,14443 Hancock Towns Dr,Unit G,Chesterfield,VA,23832,Inactive,42,37.399479,-77.67381
4,2.5,1963,1985,46958,Single Family,435000,10310 Beechgrove Dr,,Chesterfield,VA,23832,Inactive,35,37.36548,-77.685833
3,2,1566,1978,13373,Single Family,279000,4624 Cordova Ln,,Chesterfield,VA,23832,Inactive,27,37.443041,-77.542012
4,2.5,2705,1985,28575,Single Family,399995,4312 Morehouse Ter,,Chesterfield,VA,23832,Inactive,19,37.449191,-77.535573
4,2,1576,1989,9670,Single Family,255000,10137 Alberta Cir,,Chesterfield,VA,23832,Inactive,15,37.421654,-77.60044
3,2.5,1380,2003,9017,Single Family,325000,7800 Willow Walk Dr,,Chesterfield,VA,23832,Inactive,18,37.392792,-77.694627
5,3.5,3005,2003,10716,Single Family,449900,7880 Hampton Green Dr,,Chesterfield,VA,23832,Inactive,12,37.391097,-77.715462
5,4,3776,2019,12863,Single Family,685000,16106 Turquoise Dr,,Chesterfield,VA,23832,Inactive,10,37.377713,-77.713984
5,2.5,2925,1986,26877,Single Family,449950,8500 Copperpenny Ter,,Chesterfield,VA,23832,Inactive,17,37.433337,-77.544833
4,3,2544,1989,36590,Single Family,350000,9120 Berry Patch Dr,,Chesterfield,VA,23832,Inactive,12,37.430175,-77.557229
4,3,3212,2004,13634,Single Family,409900,13607 Orchid Dr,,Chesterfield,VA,23832,Inactive,9,37.37147,-77.664563
3,2,1181,1986,9060,Single Family,259500,3907 Darcy Ln,,Chesterfield,VA,23832,Inactive,13,37.455101,-77.518601
3,2.5,2467,2019,12284,Single Family,510000,8442 Timberstone Dr,,Chesterfield,VA,23832,Inactive,17,37.386006,-77.70129
5,3.5,3046,2003,9060,Single Family,449950,8018 Hampton Colony Ct,,Chesterfield,VA,23832,Inactive,16,37.392979,-77.713595
4,2.5,2760,2018,12014,Single Family,490000,8124 Timberstone Dr,,Chesterfield,VA,23832,Inactive,47,37.390301,-77.698951
4,2,1356,1980,7841,Single Family,269950,8204 Outpost Cir,,Chesterfield,VA,23832,Inactive,34,37.445393,-77.546125
4,2.5,2788,2018,13517,Single Family,485000,10812 Avening Rd,,Chesterfield,VA,23832,Inactive,26,37.368506,-77.674368
3,1.5,1514,1982,12066,Single Family,249900,7003 Egan Pl,,Chesterfield,VA,23832,Inactive,28,37.461151,-77.525369
3,2,1588,1981,12981,Single Family,265000,7014 Egan Pl,,Chesterfield,VA,23832,Inactive,23,37.461366,-77.527011
3,2,1378,1989,10193,Single Family,259000,3708 Morgan Trail Dr,,Chesterfield,VA,23832,Inactive,24,37.456572,-77.531746
